trace_id,signal_id,rfc_id,rfc_title,observation_timestamp,rfc_publication_date,timestamp_valid,decision,confidence,final_score,timestamp_penalty,matched_indicator_ids,failed_indicator_ids,skipped_indicator_ids,missing_required_indicator_ids,missing_fields,matched_openintel_fields,matched_condition_count,failed_condition_count,uncertainty_notes,reasoning_summary,score_steps
trace_sig_0016_rfc7672,sig_0016,RFC 7672,SMTP Security via Opportunistic DNS-Based Authentication of Named Entities (DANE) Transport Layer Security (TLS),2022-05-01T00:00:00,2015-10-01T00:00:00,true,no_match,none,0.0,0.0,,rfc7672_smtp_dane_tlsa,,rfc7672_smtp_dane_tlsa,domain,,0,2,"Indicator rfc7672_smtp_dane_tlsa is only partially queryable: part of its signature depends on fields the corpus does not export, so it was evaluated on incomplete data.; Indicator rfc7672_smtp_dane_tlsa was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for domain.; Fields absent from this observation: domain. Every condition over them failed by construction; absence is not evidence either way.","RFC 7672 does not explain signal sig_0016: the required indicator rfc7672_smtp_dane_tlsa failed because rr_type=DS does not equal the expected value TLSA. The observation on 2022-05-01 is 2404 days after RFC 7672's publication on 2015-10-01, so the timestamp is valid. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc7672_smtp_dane_tlsa); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.5 (RFC 7672 specificity=very_high); final_score = max(0, -3.0) * 1.5 = 0.0"
trace_sig_0016_rfc8078,sig_0016,RFC 8078,Managing DS Records from the Parent via CDS/CDNSKEY,2022-05-01T00:00:00,2017-03-01T00:00:00,true,no_match,none,0.0,0.0,,rfc8078_cds_cdnskey_algorithm_zero; rfc8078_delete_signal_digest_zero,,rfc8078_cds_cdnskey_algorithm_zero,,,0,4,,"RFC 8078 does not explain signal sig_0016: the required indicator rfc8078_cds_cdnskey_algorithm_zero failed because rr_type=DS is not in [CDS, CDNSKEY]. The observation on 2022-05-01 is 1887 days after RFC 8078's publication on 2017-03-01, so the timestamp is valid. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc8078_cds_cdnskey_algorithm_zero); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.5 (RFC 8078 specificity=very_high); final_score = max(0, -3.0) * 1.5 = 0.0"
trace_sig_0016_rfc8080,sig_0016,RFC 8080,Edwards-Curve Digital Security Algorithm (EdDSA) for DNSSEC,2022-05-01T00:00:00,2017-02-01T00:00:00,true,no_match,none,0.0,0.0,,rfc8080_eddsa_algorithm; rfc8080_eddsa_on_key_or_signature,,rfc8080_eddsa_algorithm,,,1,2,,"RFC 8080 does not explain signal sig_0016: the required indicator rfc8080_eddsa_algorithm failed because algorithm=13 is not in [15, 16]. The observation on 2022-05-01 is 1915 days after RFC 8080's publication on 2017-02-01, so the timestamp is valid. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc8080_eddsa_algorithm); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.5 (RFC 8080 specificity=very_high); final_score = max(0, -3.0) * 1.5 = 0.0"
trace_sig_0016_rfc8198,sig_0016,RFC 8198,Aggressive Use of DNSSEC-Validated Cache,2022-05-01T00:00:00,2017-07-01T00:00:00,true,non_queryable,none,0.0,0.0,,,rfc8198_aggressive_nsec_use,,resolver_synthesised_nxdomain,,0,0,"Corpus availability: indicator rfc8198_aggressive_nsec_use was never tested because resolver_synthesised_nxdomain is absent from the OpenINTEL dictionary. Its absence from the evidence is a measurement limitation, not a finding about the observation.","RFC 8198 could not be evaluated against signal sig_0016: every required indicator (rfc8198_aggressive_nsec_use) depends on fields the OpenINTEL corpus does not export, so no verdict is possible in either direction. The observation on 2022-05-01 is 1765 days after RFC 8198's publication on 2017-07-01, so the timestamp is valid. This is a corpus limitation, not a statement about the observation.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 0 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 0.0 - 0.0 - 0.0 = 0.0; specificity_multiplier = 1.0 (RFC 8198 specificity=medium); final_score = max(0, 0.0) * 1.0 = 0.0; note: 1 indicator (rfc8198_aggressive_nsec_use) could not be tested against the OpenINTEL corpus and was excluded from every term above, neither earning weight nor incurring a penalty"
trace_sig_0016_rfc9077,sig_0016,RFC 9077,NSEC and NSEC3: TTLs and Aggressive Use,2022-05-01T00:00:00,2021-07-01T00:00:00,true,no_match,none,0.0,0.0,,rfc9077_nsec_ttl_bounded,,rfc9077_nsec_ttl_bounded,record_ttl,,0,2,"Indicator rfc9077_nsec_ttl_bounded is only partially queryable: part of its signature depends on fields the corpus does not export, so it was evaluated on incomplete data.; Indicator rfc9077_nsec_ttl_bounded was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for record_ttl.; Fields absent from this observation: record_ttl. Every condition over them failed by construction; absence is not evidence either way.","RFC 9077 does not explain signal sig_0016: the required indicator rfc9077_nsec_ttl_bounded failed because rr_type=DS is not in [NSEC, NSEC3]. The observation on 2022-05-01 is 304 days after RFC 9077's publication on 2021-07-01, so the timestamp is valid. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc9077_nsec_ttl_bounded); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.25 (RFC 9077 specificity=high); final_score = max(0, -3.0) * 1.25 = 0.0"
trace_sig_0016_rfc9276,sig_0016,RFC 9276,Guidance for NSEC3 Parameter Settings,2022-05-01T00:00:00,2022-08-01T00:00:00,false,no_match,none,0.0,0.0,,rfc9276_empty_nsec3_salt; rfc9276_zero_nsec3_iterations,,rfc9276_zero_nsec3_iterations,nsec3_iterations; nsec3_salt,,0,4,"Indicator rfc9276_zero_nsec3_iterations was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for nsec3_iterations.; Indicator rfc9276_empty_nsec3_salt was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for nsec3_salt.; Fields absent from this observation: nsec3_iterations, nsec3_salt. Every condition over them failed by construction; absence is not evidence either way.; The observation also predates the RFC publication date by 92 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9276 does not explain signal sig_0016: the required indicator rfc9276_zero_nsec3_iterations failed because rr_type=DS is not in [NSEC3, NSEC3PARAM]. The observation on 2022-05-01 predates RFC 9276's publication on 2022-08-01 by 92 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc9276_zero_nsec3_iterations); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.5 (RFC 9276 specificity=very_high); final_score = max(0, -3.0) * 1.5 = 0.0"
trace_sig_0016_rfc9364,sig_0016,RFC 9364,DNS Security Extensions (DNSSEC),2022-05-01T00:00:00,2023-02-01T00:00:00,false,non_queryable,none,0.0,0.0,,,rfc9364_bcp_profile_declared,,declared_standards_profile,,0,0,"Corpus availability: indicator rfc9364_bcp_profile_declared was never tested because declared_standards_profile is absent from the OpenINTEL dictionary. Its absence from the evidence is a measurement limitation, not a finding about the observation.; The observation also predates the RFC publication date by 276 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9364 could not be evaluated against signal sig_0016: every required indicator (rfc9364_bcp_profile_declared) depends on fields the OpenINTEL corpus does not export, so no verdict is possible in either direction. The observation on 2022-05-01 predates RFC 9364's publication on 2023-02-01 by 276 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. This is a corpus limitation, not a statement about the observation.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 0 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 0.0 - 0.0 - 0.0 = 0.0; specificity_multiplier = 0.75 (RFC 9364 specificity=low); final_score = max(0, 0.0) * 0.75 = 0.0; note: 1 indicator (rfc9364_bcp_profile_declared) could not be tested against the OpenINTEL corpus and was excluded from every term above, neither earning weight nor incurring a penalty"
trace_sig_0016_rfc9558,sig_0016,RFC 9558,Use of GOST 2012 Signature Algorithms in DNSKEY and RRSIG Resource Records for DNSSEC,2022-05-01T00:00:00,2024-04-01T00:00:00,false,no_match,none,0.0,0.0,,rfc9558_gost2012_algorithm; rfc9558_gost2012_ds_digest,,rfc9558_gost2012_algorithm,,,1,2,"The observation also predates the RFC publication date by 701 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9558 does not explain signal sig_0016: the required indicator rfc9558_gost2012_algorithm failed because algorithm=13 does not equal the expected value 23. The observation on 2022-05-01 predates RFC 9558's publication on 2024-04-01 by 701 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc9558_gost2012_algorithm); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.5 (RFC 9558 specificity=very_high); final_score = max(0, -3.0) * 1.5 = 0.0"
trace_sig_0016_rfc9563,sig_0016,RFC 9563,SM2 Digital Signature Algorithm for DNSSEC,2022-05-01T00:00:00,2024-12-01T00:00:00,false,no_match,none,0.0,0.0,,rfc9563_sm2sm3_algorithm; rfc9563_sm3_ds_digest,,rfc9563_sm2sm3_algorithm,,,1,2,"The observation also predates the RFC publication date by 945 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9563 does not explain signal sig_0016: the required indicator rfc9563_sm2sm3_algorithm failed because algorithm=13 does not equal the expected value 17. The observation on 2022-05-01 predates RFC 9563's publication on 2024-12-01 by 945 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc9563_sm2sm3_algorithm); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.5 (RFC 9563 specificity=very_high); final_score = max(0, -3.0) * 1.5 = 0.0"
trace_sig_0016_rfc9615,sig_0016,RFC 9615,Automatic DNSSEC Bootstrapping Using Authenticated Signals from the Zone's Operator,2022-05-01T00:00:00,2024-07-01T00:00:00,false,non_queryable,none,0.0,0.0,,,rfc9615_bootstrap_signal_label,,domain; rr_type,,0,0,"Corpus availability: indicator rfc9615_bootstrap_signal_label was never tested because domain, rr_type are absent from the OpenINTEL dictionary. Its absence from the evidence is a measurement limitation, not a finding about the observation.; The observation also predates the RFC publication date by 792 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9615 could not be evaluated against signal sig_0016: every required indicator (rfc9615_bootstrap_signal_label) depends on fields the OpenINTEL corpus does not export, so no verdict is possible in either direction. The observation on 2022-05-01 predates RFC 9615's publication on 2024-07-01 by 792 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. This is a corpus limitation, not a statement about the observation.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 0 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 0.0 - 0.0 - 0.0 = 0.0; specificity_multiplier = 1.5 (RFC 9615 specificity=very_high); final_score = max(0, 0.0) * 1.5 = 0.0; note: 1 indicator (rfc9615_bootstrap_signal_label) could not be tested against the OpenINTEL corpus and was excluded from every term above, neither earning weight nor incurring a penalty"
trace_sig_0016_rfc9904,sig_0016,RFC 9904,DNSSEC Cryptographic Algorithm Recommendation Update Process,2022-05-01T00:00:00,2025-11-01T00:00:00,false,non_queryable,none,0.0,0.0,,,rfc9904_algorithm_guidance_process,,guidance_source_registry,,0,0,"Corpus availability: indicator rfc9904_algorithm_guidance_process was never tested because guidance_source_registry is absent from the OpenINTEL dictionary. Its absence from the evidence is a measurement limitation, not a finding about the observation.; The observation also predates the RFC publication date by 1280 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9904 could not be evaluated against signal sig_0016: every required indicator (rfc9904_algorithm_guidance_process) depends on fields the OpenINTEL corpus does not export, so no verdict is possible in either direction. The observation on 2022-05-01 predates RFC 9904's publication on 2025-11-01 by 1280 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. This is a corpus limitation, not a statement about the observation.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 0 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 0.0 - 0.0 - 0.0 = 0.0; specificity_multiplier = 0.75 (RFC 9904 specificity=low); final_score = max(0, 0.0) * 0.75 = 0.0; note: 1 indicator (rfc9904_algorithm_guidance_process) could not be tested against the OpenINTEL corpus and was excluded from every term above, neither earning weight nor incurring a penalty"
trace_sig_0016_rfc9905,sig_0016,RFC 9905,Deprecating the Use of SHA-1 in DNSSEC Signature Algorithms,2022-05-01T00:00:00,2025-11-01T00:00:00,false,no_match,none,0.0,0.0,,rfc9905_deprecated_sha1_in_delegation; rfc9905_deprecated_sha1_signature_still_published,,rfc9905_deprecated_sha1_signature_still_published,,,1,3,"The observation also predates the RFC publication date by 1280 days, but that is not why it was rejected: the indicator conditions did not hold regardless of the date, so no score was withheld.","RFC 9905 does not explain signal sig_0016: the required indicator rfc9905_deprecated_sha1_signature_still_published failed because rr_type=DS is not in [DNSKEY, RRSIG, CDNSKEY]. The observation on 2022-05-01 predates RFC 9905's publication on 2025-11-01 by 1280 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score is forfeited. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc9905_deprecated_sha1_signature_still_published); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.25 (RFC 9905 specificity=high); final_score = max(0, -3.0) * 1.25 = 0.0"
trace_sig_0016_rfc9906,sig_0016,RFC 9906,Deprecate Usage of ECC-GOST within DNSSEC,2022-05-01T00:00:00,2025-11-01T00:00:00,false,timestamp_invalid,none,0.0,0.0,rfc9906_deprecated_gost_digest_still_published,rfc9906_deprecated_ecc_gost_still_published,,rfc9906_deprecated_ecc_gost_still_published,,digest_type; rr_type,2,1,"The observation predates the RFC publication date by 1280 days, so any score it would have earned is withheld and the case needs human review.","RFC 9906 cannot explain signal sig_0016: although rr_type=DS and digest_type=3 satisfy the optional indicator rfc9906_deprecated_gost_digest_still_published, the observation on 2022-05-01 predates RFC 9906's publication on 2025-11-01 by 1280 days. An observation cannot evidence adoption of an RFC that did not yet exist, so the score of 0.0 is forfeited and this is routed to the review queue. The withheld score derives from (0.0 required + 2.0 optional - 3.0 missing-required penalty) x 1.5 very_high specificity.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 2.0 = 4.0 x 0.5 (matched optional indicators: rfc9906_deprecated_gost_digest_still_published); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc9906_deprecated_ecc_gost_still_published); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 2.0 - 3.0 - 0.0 - 0.0 = -1.0; specificity_multiplier = 1.5 (RFC 9906 specificity=very_high); final_score = max(0, -1.0) * 1.5 = 0.0"
trace_sig_0017_rfc6605,sig_0017,RFC 6605,Elliptic Curve Digital Signature Algorithm (DSA) for DNSSEC,2022-06-01T00:00:00,2012-04-01T00:00:00,true,valid_match,very_high,13.125,0.0,rfc6605_ecdsa_algorithm; rfc6605_ecdsa_on_key_or_signature,,,,,algorithm; rr_type,3,0,,"RFC 6605 matched signal sig_0017: the required indicator rfc6605_ecdsa_algorithm passed because algorithm=14 is in [13, 14]. Corroborating indicators also matched: rfc6605_ecdsa_on_key_or_signature. The observation on 2022-06-01 is 3713 days after RFC 6605's publication on 2012-04-01, so the timestamp is valid. Score 13.125 (very_high) = (9.0 required + 1.5 optional) x 1.25 high specificity.","base_indicator_score = 9.0 (matched required indicators: rfc6605_ecdsa_algorithm); optional_match_bonus = 1.5 = 3.0 x 0.5 (matched optional indicators: rfc6605_ecdsa_on_key_or_signature); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: every evaluable required indicator matched); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 9.0 + 0.0 + 1.5 - 0.0 - 0.0 - 0.0 = 10.5; specificity_multiplier = 1.25 (RFC 6605 specificity=high); final_score = max(0, 10.5) * 1.25 = 13.125"
trace_sig_0017_rfc4033,sig_0017,RFC 4033,DNS Security Introduction and Requirements (DNSSEC base: RFC 4033/4034/4035),2022-06-01T00:00:00,2005-03-01T00:00:00,true,valid_match,low,3.75,0.0,rfc4033_base_dnssec_record_present; rfc4033_dnssec_algorithm_present,rfc4033_dnssec_ok_negotiated,,,dnssec_ok_flag,algorithm; rr_type,3,1,"Indicator rfc4033_dnssec_ok_negotiated is only partially queryable: part of its signature depends on fields the corpus does not export, so it was evaluated on incomplete data.; Indicator rfc4033_dnssec_ok_negotiated was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for dnssec_ok_flag.; Fields absent from this observation: dnssec_ok_flag. Every condition over them failed by construction; absence is not evidence either way.","RFC 4033 matched signal sig_0017: the required indicator rfc4033_base_dnssec_record_present passed because rr_type=DS is in [DNSKEY, DS, RRSIG, NSEC]. Corroborating indicators also matched: rfc4033_dnssec_algorithm_present. Indicator rfc4033_dnssec_ok_negotiated did not match: field 'dnssec_ok_flag' is absent from this observation, so the condition 'dnssec_ok_flag must equal true' could not be satisfied (absence is not evidence). The observation on 2022-06-01 is 6301 days after RFC 4033's publication on 2005-03-01, so the timestamp is valid. Score 3.75 (low) = (4.0 required + 1.0 optional) x 0.75 low specificity.","base_indicator_score = 4.0 (matched required indicators: rfc4033_base_dnssec_record_present); optional_match_bonus = 1.0 = 2.0 x 0.5 (matched optional indicators: rfc4033_dnssec_algorithm_present); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: every evaluable required indicator matched); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 4.0 + 0.0 + 1.0 - 0.0 - 0.0 - 0.0 = 5.0; specificity_multiplier = 0.75 (RFC 4033 specificity=low); final_score = max(0, 5.0) * 0.75 = 3.75"
trace_sig_0017_rfc4034,sig_0017,RFC 4034,Resource Records for the DNS Security Extensions,2022-06-01T00:00:00,2005-03-01T00:00:00,true,valid_match,low,3.0,0.0,rfc4034_core_record_present,rfc4034_dnskey_protocol_is_three; rfc4034_rrsig_type_covered_present,,,dnskey_protocol; rrsig_type_covered,rr_type,1,4,"Indicator rfc4034_dnskey_protocol_is_three was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for dnskey_protocol.; Indicator rfc4034_rrsig_type_covered_present was only partially evaluated: 1 condition(s) were tested and 1 could not be, because the observation carries no value for rrsig_type_covered.; Fields absent from this observation: dnskey_protocol, rrsig_type_covered. Every condition over them failed by construction; absence is not evidence either way.","RFC 4034 matched signal sig_0017: the required indicator rfc4034_core_record_present passed because rr_type=DS is in [DNSKEY, DS, RRSIG, NSEC]. Indicator rfc4034_dnskey_protocol_is_three did not match: rr_type=DS is not in [DNSKEY, CDNSKEY]. The observation on 2022-06-01 is 6301 days after RFC 4034's publication on 2005-03-01, so the timestamp is valid. Score 3.0 (low) = (3.0 required) x 1.0 medium specificity.","base_indicator_score = 3.0 (matched required indicators: rfc4034_core_record_present); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 0.0 = 3.0 x 0 (required indicators evaluated but not matched: none); partial_match_penalty = 0.0 (not applied: every evaluable required indicator matched); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 3.0 + 0.0 + 0.0 - 0.0 - 0.0 - 0.0 = 3.0; specificity_multiplier = 1.0 (RFC 4034 specificity=medium); final_score = max(0, 3.0) * 1.0 = 3.0"
trace_sig_0017_rfc3110,sig_0017,RFC 3110,RSA/SHA-1 SIGs and RSA KEYs in the Domain Name System (DNS),2022-06-01T00:00:00,2001-05-01T00:00:00,true,no_match,none,0.0,0.0,,rfc3110_rsasha1_algorithm; rfc3110_rsasha1_on_key_or_signature,,rfc3110_rsasha1_algorithm,,,0,3,,"RFC 3110 does not explain signal sig_0017: the required indicator rfc3110_rsasha1_algorithm failed because algorithm=14 does not equal the expected value 5. The observation on 2022-06-01 is 7701 days after RFC 3110's publication on 2001-05-01, so the timestamp is valid. Score 0.0 (none): no required indicator matched, so there is nothing to score.","base_indicator_score = 0.0 (matched required indicators: none); optional_match_bonus = 0.0 = 0.0 x 0.5 (matched optional indicators: none); required_match_bonus = 0.0 (not awarded: 1 evaluable required indicator(s), the bonus needs at least 2); missing_required_penalty = 3.0 = 3.0 x 1 (required indicators evaluated but not matched: rfc3110_rsasha1_algorithm); partial_match_penalty = 0.0 (not applied: no required indicator matched, so this is not a partial match); ambiguity_penalty = 0.0 (not applied: no matched indicator is flagged ambiguous); raw = 0.0 + 0.0 + 0.0 - 3.0 - 0.0 - 0.0 = -3.0; specificity_multiplier = 1.25 (RFC 3110 specificity=high); final_score = max(0, -3.0) * 1.25 = 0.0"
